871	純		［小］ジュン ［外］トン	［外］きいと	10	糸	【A】ジュン ① いと。生糸。まじり物のない糸。 ② 混じり気がない。かざらない。偽りのない。けがれない。 ③ もっぱら。専一であること。 ④ 立派。美しい。よい。 ⑤ 大きい。 【B】ジュン へり。ふち。 【C】トン つつむ。つかねる。束ねる。	5	［小］ 純（１） ・ 純金 ・ 単純 ・ 純益 ・ 不純 ・ 純情 ［中］ 純粋 ［外］ 純（２）	［小］ 純[じゅん]（１） ・ 純[じゅん]金[きん] ・ 単[たん]純[じゅん] ・ 純[じゅん]益[えき] ・ 不[ふ]純[じゅん] ・ 純[じゅん]情[じょう] ［中］ 純[じゅん]粋[すい] ［外］ 純[きいと]（２）	https://kanji.jitenon.jp/kanjib/904.html		10_strokes level_5 on_yomi_ジュン on_yomi_トン radical_糸
872	至		［小］シ	［小］いた（る）	6	至	① いたる。とどく。ゆきわたる。およぶ。ゆきつく。 ② この上ない。きわめて。いたって。非常に。 ③ 日の最も長い日、短い日。例：夏至（げし） 冬至（とうじ）	5	［小］ 至る ・ 至急 ・ 至福 ・ 冬至 ・ 至上 ・ 至って ・ 至る所 ［中］ 夏至	［小］ 至[いた]る ・ 至[し]急[きゅう] ・ 至[し]福[ふく] ・ 冬[とう]至[じ] ・ 至[し]上[じょう] ・ 至[いた]って ・ 至[いた]る所[ところ] ［中］ 夏[げ]至[し]	https://kanji.jitenon.jp/kanjib/888.html		6_strokes level_5 on_yomi_シ radical_至
873	己		［小］コ ［中］キ	［中］おのれ ［外］つちのと	3	己	① おのれ。自分。私。 ② 十干（じっかん）の六番目。つちのと。五行では土。方位では中央。 【日本】 おのれ。相手をののしって呼ぶことば。	5	［小］ 自己 ・ 利己主義 ・ 自己資本 ［中］ 己 ・ 知己 ［高］ 酒なくて何の己が桜かな ［外］ 己巳	［小］ 自[じ]己[こ] ・ 利[り]己[こ]主[しゅ]義[ぎ] ・ 自[じ]己[こ]資[し]本[ほん] ［中］ 己[おのれ] ・ 知[ち]己[き] ［高］ 酒[さけ]なくて何[なん]の己[おのれ]が桜[さくら]かな ［外］ 己[つちのと]巳[み]	https://kanji.jitenon.jp/kanjib/864.html		3_strokes level_5 on_yomi_キ on_yomi_コ radical_己
874	貴		［小］キ	［中］たっと（い）、たっと（ぶ）、とうと（い）、とうと（ぶ） ［外］たか（い）	12	貝	① たっとい。とうとい。身分が高い。価値が高い。地位が高い。 ② たっとぶ。とうとぶ。うやまう。おもんじる。尊敬する。 ③ 尊敬の意を表す接頭語。	5	［小］ 貴重 ・ 貴族 ・ 貴重品 ［中］ 貴ぶ（１） ・ 貴ぶ（２） ・ 貴い（１） ・ 貴い（２） ［高］ 兵は神速を貴ぶ ・ 山高きが故に貴からず ［外］ 貴い（３） ・ 和を以て貴しとなす	［小］ 貴[き]重[ちょう] ・ 貴[き]族[ぞく] ・ 貴[き]重[ちょう]品[ひん] ［中］ 貴[とうと]ぶ（１） ・ 貴[たっと]ぶ（２） ・ 貴[たっと]い（１） ・ 貴[とうと]い（２） ［高］ 兵[へい]は神[しん]速[そく]を貴[たっと]ぶ ・ 山[やま]高[たか]きが故[ゆえ]に貴[たっと]からず ［外］ 貴[たか]い（３） ・ 和[わ]を以[もっ]て貴[とうと]しとなす	https://kanji.jitenon.jp/kanjib/845.html		12_strokes level_5 on_yomi_キ radical_貝
875	域		［小］イキ ［外］ヨク	［外］さかい、ところ	11	土	① さかい。くぎり。ところ。くぎられた土地。一定の地域の中。 ② くに。領土。国土。 ③ ある一定の範囲。限定された範囲。	5	［小］ 海域 ・ 域外 ・ 区域 ・ 域内 ・ 領域 ・ 地域 ・ 全域 ［外］ 域	［小］ 海[かい]域[いき] ・ 域[いき]外[がい] ・ 区[く]域[いき] ・ 域[いき]内[ない] ・ 領[りょう]域[いき] ・ 地[ち]域[いき] ・ 全[ぜん]域[いき] ［外］ 域[さかい]	https://kanji.jitenon.jp/kanjib/826.html		11_strokes level_5 on_yomi_イキ on_yomi_ヨク radical_土
876	卵		［中］ラン	［小］たまご	7	卩	たまご。鳥や魚などのたまご。 【日本】 たまご。修行中の身でまだ半人前の人。	5	［小］ 卵 ・ 生卵 ［中］ 卵形 ・ 産卵 ・ 卵子 ・ 鶏卵 ・ 受精卵 ［高］ 卵巣	［小］ 卵[たまご] ・ 生[なま]卵[たまご] ［中］ 卵[らん]形[けい] ・ 産[さん]卵[らん] ・ 卵[らん]子[し] ・ 鶏[けい]卵[らん] ・ 受[じゅ]精[せい]卵[らん] ［高］ 卵[らん]巣[そう]	https://kanji.jitenon.jp/kanjib/996.html		7_strokes level_5 on_yomi_ラン radical_卩
877	補		［小］ホ ［外］フ	［小］おぎな（う） ［外］たす（ける）	12	衤	① おぎなう。つくろう。不足したものをうめあわせる。助ける。 ② おぎない。たすけ。 ③ 官職を授ける。	5	［小］ 補う ・ 転補 ・ 補助 ・ 候補 ・ 補い ［中］ 補償 ［外］ 補ける ・ 補す ・ 補陀落	［小］ 補[おぎな]う ・ 転[てん]補[ぽ] ・ 補[ほ]助[じょ] ・ 候[こう]補[ほ] ・ 補[おぎな]い ［中］ 補[ほ]償[しょう] ［外］ 補[たす]ける ・ 補[ふ]す ・ 補[ふ]陀[だ]落[らく]	https://kanji.jitenon.jp/kanjib/978.html		12_strokes level_5 on_yomi_フ on_yomi_ホ radical_衤
878	認		［中］ニン ［外］ジン	［小］みと（める） ［外］したた（める）	14	言	みとめる。ゆるす。承知する。見定める。 【日本】 ① したためる。手紙を書く。 ② 食事をする。食べる。 ③ みとめ。みとめ印の略。	5	［小］ 認める（１） ・ 認め ［中］ 認識 ・ 公認 ・ 確認 ・ 承認 ［外］ 認める（２）	［小］ 認[みと]める（１） ・ 認[みと]め ［中］ 認[にん]識[しき] ・ 公[こう]認[にん] ・ 確[かく]認[にん] ・ 承[しょう]認[にん] ［外］ 認[したた]める（２）	https://kanji.jitenon.jp/kanjib/960.html		14_strokes level_5 on_yomi_ジン on_yomi_ニン radical_言
879	段		［小］ダン ［外］タン	［外］きざはし	9	殳	① くぎり。いくつかに分けたうちの一部分。 ② てだて。やり方。方法。 ③ 厚くてつやのある絹織物。＝緞 【日本】 ① たん。布地の長さの単位。鯨尺で二丈八尺。 ② たん。田の面積の単位。十畝。 ③ だん。きざはし。だんだん。かいだん状のもの。 ④ だん。囲碁・将棋・柔道・剣道などの技量の等級。	5	［小］ 値段 ・ 一段 ・ 段階 ・ 手段 ・ 階段 ［中］ 普段 ［外］ 段歩 ・ 町段畝歩	［小］ 値[ね]段[だん] ・ 一[いち]段[だん] ・ 段[だん]階[かい] ・ 手[しゅ]段[だん] ・ 階[かい]段[だん] ［中］ 普[ふ]段[だん] ［外］ 段[たん]歩[ぶ] ・ 町[ちょう]段[たん]畝[せ]歩[ぶ]	https://kanji.jitenon.jp/kanjib/943.html		9_strokes level_5 on_yomi_タン on_yomi_ダン radical_殳
880	泉		［小］セン	［小］いずみ	9	水	① いずみ。地中からわき出る水。 ② みなもと。水源。 ③ 死後の世界。あの世。めいど。 ④ 貨幣。ぜに。	5	［小］ 泉 ・ 源泉 ・ 温泉 ・ 泉水 ・ 温泉郷 ・ 天然温泉 ［中］ 霊泉 ［高］ 悪木盗泉	［小］ 泉[いずみ] ・ 源[げん]泉[せん] ・ 温[おん]泉[せん] ・ 泉[せん]水[すい] ・ 温[おん]泉[せん]郷[きょう] ・ 天[てん]然[ねん]温[おん]泉[せん] ［中］ 霊[れい]泉[せん] ［高］ 悪[あく]木[ぼく]盗[とう]泉[せん]	https://kanji.jitenon.jp/kanjib/925.html		9_strokes level_5 on_yomi_セン radical_水
881	処	處	［小］ショ ［外］ソ	［外］お（く）、お（る）、ところ	5	几	【A】ショ・ソ ① おく。ふさわしい場所におく。すえる。 ② おる。一定の場所にとどまる。一定の場所におちつく。 ③ おる。仕えることなく家にいる、また結婚せずに家にいる。 ④ 仕えていない男性、また嫁いでいない女性。 ⑤ とりさばく。しかるべく決める。 【B】ショ・ソ ところ。場所。しかるべき場所。 【日本】 ところ。「～したところ」「～した結果」などの意をあらわす接続のことば。	5	［小］ 処分 ・ 処理 ・ 四念処 ［外］ 処く ・ 処る ・ 酒処 ・ 身首処を異にす ・ 錐の嚢中に処るが如し ・ 人間至る処、青山あり	［小］ 処[しょ]分[ぶん] ・ 処[しょ]理[り] ・ 四[し]念[ねん]処[じょ] ［外］ 処[お]く ・ 処[お]る ・ 酒[さけ]処[どころ] ・ 身[しん]首[しゅ]処[ところ]を異[こと]にす ・ 錐[きり]の嚢[のう]中[ちゅう]に処[お]るが如[ごと]し ・ 人[にん]間[げん]至[いた]る処[ところ]、青[せい]山[ざん]あり	https://kanji.jitenon.jp/kanjib/906.html		5_strokes level_5 on_yomi_ショ on_yomi_ソ radical_几
882	私		［小］シ	［小］わたくし、わたし ［外］ひそ（か）	7	禾	① わたし。わたくし。自分。 ② わたくしする。自分のものとする。自分の勝手にする。 ③ ひそか。ひそかに。こっそりと。秘密に。 ④ 気に入る。ひいきする。 ⑤ みうち。家族。また、姉妹の夫。 【日本】 わたし。わたくし。自分のこと。一人称の代名詞。	5	［小］ 私（１） ・ 私（２） ・ 私鉄 ・ 私費 ・ 私立 ・ 私たち ［外］ 私か	［小］ 私[わたくし]（１） ・ 私[わたし]（２） ・ 私[し]鉄[てつ] ・ 私[し]費[ひ] ・ 私[し]立[りつ] ・ 私[わたし]たち ［外］ 私[ひそ]か	https://kanji.jitenon.jp/kanjib/886.html		7_strokes level_5 on_yomi_シ radical_禾
883	呼		［小］コ	［小］よ（ぶ）	8	口	① よぶ。よびかける。声をかける。よびよせる。 ② よぶ。大声を出す。叫ぶ。 ③ よぶ。名付ける。命名する。 ④ 息を吐く。息を出す。また、吐く息。 ⑤ ああ。ため息の声。疲れて出す声。	5	［小］ 呼ぶ ・ 呼応 ・ 呼吸 ・ 呼び名 ・ 呼び捨て ・ 呼びかけ ・ 呼び出す ・ 呼びかける	［小］ 呼[よ]ぶ ・ 呼[こ]応[おう] ・ 呼[こ]吸[きゅう] ・ 呼[よ]び名[な] ・ 呼[よ]び捨[す]て ・ 呼[よ]びかけ ・ 呼[よ]び出[だ]す ・ 呼[よ]びかける	https://kanji.jitenon.jp/kanjib/865.html		8_strokes level_5 on_yomi_コ radical_口
884	疑		［小］ギ	［小］うたが（う） ［外］うたぐ（る）	14	疋	① うたがう。あやしむ。うたがい。あやしい。うたがわしい。 ② ためらう。しりごみする。迷う。とまどう。	5	［小］ 疑う ・ 疑問 ・ 容疑 ・ 疑い ・ 容疑者 ・ 疑わしい ［中］ 懐疑 ［外］ 疑る ・ 疑り	［小］ 疑[うたが]う ・ 疑[ぎ]問[もん] ・ 容[よう]疑[ぎ] ・ 疑[うたが]い ・ 容[よう]疑[ぎ]者[しゃ] ・ 疑[うたが]わしい ［中］ 懐[かい]疑[ぎ] ［外］ 疑[うたぐ]る ・ 疑[うたぐ]り	https://kanji.jitenon.jp/kanjib/846.html		14_strokes level_5 on_yomi_ギ radical_疋
885	宇		［小］ウ	［外］いえ、のき	6	宀	① のき。ひさし。また、屋根。 ② いえ。住まい。 ③ 天地四方。天下。世界。大きな屋根のような天におおわれた世界。 ④ 精神。器量。度量。	5	［小］ 宇宙 ・ 宇宙空間 ・ 宇宙開発 ・ 宇宙飛行士 ［外］ 宇（１） ・ 宇（２）	［小］ 宇[う]宙[ちゅう] ・ 宇[う]宙[ちゅう]空[くう]間[かん] ・ 宇[う]宙[ちゅう]開[かい]発[はつ] ・ 宇[う]宙[ちゅう]飛[ひ]行[こう]士[し] ［外］ 宇[いえ]（１） ・ 宇[のき]（２）	https://kanji.jitenon.jp/kanjib/827.html		6_strokes level_5 on_yomi_ウ radical_宀
886	覧	覽	［小］ラン	［外］み（る）	17	見	みる。よく見る。広く見わたす。	5	［小］ 一覧 ・ ご覧 ・ 一覧表 ・ 博覧会 ・ 展覧会 ［中］ 閲覧 ［外］ 覧る	［小］ 一[いち]覧[らん] ・ ご覧[らん] ・ 一[いち]覧[らん]表[ひょう] ・ 博[はく]覧[らん]会[かい] ・ 展[てん]覧[らん]会[かい] ［中］ 閲[えつ]覧[らん] ［外］ 覧[み]る	https://kanji.jitenon.jp/kanjib/998.html		17_strokes level_5 on_yomi_ラン radical_見
887	暮		［中］ボ	［小］く（らす）、く（れる）	14	日	① くれる。日がくれる。日がしずむ。 ② くれる。年月・季節・時期などが終わりに近づく。 ③ くれ。夕ぐれ。また、季節の終わり。 【日本】 くらす。くらし。日々を過ごす。生活する。	5	［小］ 暮らす ・ 暮れる ・ 暮れ ・ 夕暮れ ・ 暮らし ・ 日暮れ ［中］ 歳暮 ・ 朝令暮改	［小］ 暮[く]らす ・ 暮[く]れる ・ 暮[く]れ ・ 夕[ゆう]暮[ぐ]れ ・ 暮[く]らし ・ 日[ひ]暮[ぐ]れ ［中］ 歳[せい]暮[ぼ] ・ 朝[ちょう]令[れい]暮[ぼ]改[かい]	https://kanji.jitenon.jp/kanjib/979.html		14_strokes level_5 on_yomi_ボ radical_日
888	納		［小］ノウ ［中］トウ、ナッ ［高］ナ、ナン	［小］おさ（まる）、おさ（める） ［外］い（れる）	10	糸	① いれる。受け入れる。内に入れる。引き入れる。取り入れる。 ② おさめる。おさまる。しまう。しまいこむ。 ③ 差し上げる。差し出す。支払う。 【日本】 おさめる。終わりにする。おさめ。終わり。	5	［小］ 納める ・ 納まる ・ 納入 ・ 納税 ［中］ 納得 ・ 納豆 ・ 出納 ・ 出納簿 ［高］ 納屋 ・ 納戸 ・ 胸に納める ・ 年貢の納め時 ［外］ 納れる ・ 瓜田に履を納れず ・ 瓜田に履を納れず、李下に冠を正さず	［小］ 納[おさ]める ・ 納[おさ]まる ・ 納[のう]入[にゅう] ・ 納[のう]税[ぜい] ［中］ 納[なっ]得[とく] ・ 納[なっ]豆[とう] ・ 出[すい]納[とう] ・ 出[すい]納[とう]簿[ぼ] ［高］ 納[な]屋[や] ・ 納[なん]戸[ど] ・ 胸[むね]に納[おさ]める ・ 年[ねん]貢[ぐ]の納[おさ]め時[どき] ［外］ 納[い]れる ・ 瓜[か]田[でん]に履[くつ]を納[い]れず ・ 瓜[か]田[でん]に履[くつ]を納[い]れず、李[り]下[か]に冠[かんむり]を正[ただ]さず	https://kanji.jitenon.jp/kanjib/962.html		10_strokes level_5 on_yomi_トウ on_yomi_ナ on_yomi_ナッ on_yomi_ナン on_yomi_ノウ radical_糸
889	暖		［小］ダン ［外］ノン	［小］あたた（か）、あたた（かい）、あたた（まる）、あたた（める）	13	日	① あたたかい。あたたか。温度がほどよく高い。 ② あたためる。あたたまる。あたたかくする。あたたかくなる。	5	［小］ 暖か ・ 暖まる ・ 暖める ・ 暖かい ・ 温暖 ・ 暖冬 ［中］ 暖房 ・ 冷暖房 ［高］ 懐が暖かい ［外］ 暖寮 ・ 暖気	［小］ 暖[あたた]か ・ 暖[あたた]まる ・ 暖[あたた]める ・ 暖[あたた]かい ・ 温[おん]暖[だん] ・ 暖[だん]冬[とう] ［中］ 暖[だん]房[ぼう] ・ 冷[れい]暖[だん]房[ぼう] ［高］ 懐[ふところ]が暖[あたた]かい ［外］ 暖[のん]寮[りょう] ・ 暖[のん]気[き]	https://kanji.jitenon.jp/kanjib/942.html		13_strokes level_5 on_yomi_ダン on_yomi_ノン radical_日
890	洗		［小］セン ［外］セイ	［小］あら（う）	9	氵	【A】セン・セイ ① あらう。すすぐ。あらい清める。きれいにする。 ② あらい流す。すっかりなくなる。 【B】セン さっぱりしたさま。うやうやしくつつしむさま。 【日本】 ① あらう。よく調べる。疑わしいものを調べあげる。 ② あらい。魚の切り身を冷水や氷にひたして縮ませた料理。	5	［小］ 洗う ・ 洗面 ・ 水洗 ・ 洗面所 ・ 手洗い ［中］ 洗濯 ・ 洗剤 ・ 洗濯機	［小］ 洗[あら]う ・ 洗[せん]面[めん] ・ 水[すい]洗[せん] ・ 洗[せん]面[めん]所[じょ] ・ 手[て]洗[あら]い ［中］ 洗[せん]濯[たく] ・ 洗[せん]剤[ざい] ・ 洗[せん]濯[たく]機[き]	https://kanji.jitenon.jp/kanjib/926.html		9_strokes level_5 on_yomi_セイ on_yomi_セン radical_氵
891	署	署	［小］ショ	［外］しる（す）、やくわり	13	罒	① やくわり。役のわりふり。わりあて。てわけ。 ② 役所。 ③ しるす。書き記す。表書き。 ④ 職務を代行する。	5	［小］ 署名 ・ 署員 ・ 部署 ・ 税務署 ・ 警察署 ［外］ 署す ・ 署	［小］ 署[しょ]名[めい] ・ 署[しょ]員[いん] ・ 部[ぶ]署[しょ] ・ 税[ぜい]務[む]署[しょ] ・ 警[けい]察[さつ]署[しょ] ［外］ 署[しる]す ・ 署[やくわり]	https://kanji.jitenon.jp/kanjib/905.html		13_strokes level_5 on_yomi_ショ radical_罒
892	姿		［小］シ	［小］すがた	9	女	① すがた。人や物のかたちやようす。 ② 才能。性質。素質。	5	［小］ 姿 ・ 姿勢 ・ 容姿 ・ 後ろ姿 ・ 晴れ姿 ・ 低姿勢 ［中］ 雄姿 ［高］ 容姿端麗	［小］ 姿[すがた] ・ 姿[し]勢[せい] ・ 容[よう]姿[し] ・ 後[うし]ろ姿[すがた] ・ 晴[は]れ姿[すがた] ・ 低[てい]姿[し]勢[せい] ［中］ 雄[ゆう]姿[し] ［高］ 容[よう]姿[し]端[たん]麗[れい]	https://kanji.jitenon.jp/kanjib/889.html		9_strokes level_5 on_yomi_シ radical_女
893	誤		［小］ゴ	［小］あやま（る） ［外］まど（わす）	14	言	① あやまる。まちがう。そこなう。まどわす。 ② あやまり。まちがい。	5	［小］ 誤る ・ 誤字 ・ 誤解 ・ 誤差 ・ 誤り ・ 誤って ［中］ 錯誤 ・ 試行錯誤 ［外］ 誤わす	［小］ 誤[あやま]る ・ 誤[ご]字[じ] ・ 誤[ご]解[かい] ・ 誤[ご]差[さ] ・ 誤[あやま]り ・ 誤[あやま]って ［中］ 錯[さく]誤[ご] ・ 試[し]行[こう]錯[さく]誤[ご] ［外］ 誤[まど]わす	https://kanji.jitenon.jp/kanjib/866.html		14_strokes level_5 on_yomi_ゴ radical_言
894	吸		［小］キュウ	［小］す（う）	6	口	すう。引きつける。すいこむ。取りこむ。	5	［小］ 吸う ・ 吸収 ・ 呼吸 ・ 呼吸器 ・ 人工呼吸 ［中］ 吸い殻 ・ 吸血鬼 ・ 吸い込む	［小］ 吸[す]う ・ 吸[きゅう]収[しゅう] ・ 呼[こ]吸[きゅう] ・ 呼[こ]吸[きゅう]器[き] ・ 人[じん]工[こう]呼[こ]吸[きゅう] ［中］ 吸[す]い殻[がら] ・ 吸[きゅう]血[けつ]鬼[き] ・ 吸[す]い込[こ]む	https://kanji.jitenon.jp/kanjib/847.html		6_strokes level_5 on_yomi_キュウ radical_口
895	映		［小］エイ	［小］うつ（す）、うつ（る） ［中］は（える） ［外］は（やす）	9	日	① うつる。反射したり照らされたりして、濃淡や色調が浮き出る。 ② うつす。形や姿をうつし出す。 ③ はえる。照らされて明るく輝く。 ④ はえる。あざやかに見える。	5	［小］ 映る ・ 映す ・ 上映 ・ 映像 ・ 映画 ・ 映画館 ［中］ 映える ・ 夕映え ［外］ 映やす	［小］ 映[うつ]る ・ 映[うつ]す ・ 上[じょう]映[えい] ・ 映[えい]像[ぞう] ・ 映[えい]画[が] ・ 映[えい]画[が]館[かん] ［中］ 映[は]える ・ 夕[ゆう]映[ば]え ［外］ 映[は]やす	https://kanji.jitenon.jp/kanjib/828.html		9_strokes level_5 on_yomi_エイ radical_日
896	裏	裡	［中］リ	［小］うら ［外］うち	13	衣	① うら。うちがわ。物のうらがわ。背面。 ② うち。なか。内部。心の内。心の中。 ③ …のうちに。	5	［小］ 裏口 ・ 裏表 ・ 裏返し ・ 裏切る ［中］ 脳裏 ・ 表裏 ［外］ 裏	［小］ 裏[うら]口[ぐち] ・ 裏[うら]表[おもて] ・ 裏[うら]返[がえ]し ・ 裏[うら]切[ぎ]る ［中］ 脳[のう]裏[り] ・ 表[ひょう]裏[り] ［外］ 裏[うち]	https://kanji.jitenon.jp/kanjib/999.html		13_strokes level_5 on_yomi_リ radical_衣
897	宝	寶	［小］ホウ	［小］たから	8	宀	① たから。貴重で価値のあるもの。大切なもの。 ② たからとする。大切にする。 ③ 天子や神仏、または他人に関することを敬っていうことば。	5	［小］ 宝 ・ 国宝 ・ 重宝 ・ 三宝 ・ 子宝 ・ 宝石 ・ 宝くじ ［外］ 七宝	［小］ 宝[たから] ・ 国[こく]宝[ほう] ・ 重[ちょう]宝[ほう] ・ 三[さん]宝[ぼう] ・ 子[こ]宝[だから] ・ 宝[ほう]石[せき] ・ 宝[たから]くじ ［外］ 七[しっ]宝[ぽう]	https://kanji.jitenon.jp/kanjib/981.html		8_strokes level_5 on_yomi_ホウ radical_宀
898	脳	腦	［小］ノウ ［外］ドウ		11	月	① のう。のうみそ。頭蓋骨の中にあり、精神をつかさどる器官。 ② 頭。頭のはたらき。精神のはたらき。 ③ 中心となるもの。主要なもの。重要なもの。	5	［小］ 脳 ・ 頭脳 ・ 首脳 ・ 脳死 ・ 脳波 ・ 大脳 ・ 脳卒中 ［中］ 脳裏	［小］ 脳[のう] ・ 頭[ず]脳[のう] ・ 首[しゅ]脳[のう] ・ 脳[のう]死[し] ・ 脳[のう]波[は] ・ 大[だい]脳[のう] ・ 脳[のう]卒[そっ]中[ちゅう] ［中］ 脳[のう]裏[り]	https://kanji.jitenon.jp/kanjib/961.html		11_strokes level_5 on_yomi_ドウ on_yomi_ノウ radical_月
899	値		［小］チ ［外］チョク	［小］ね ［中］あたい ［外］あ（う）	10	亻	① ね。あたい。ねうち。金額。値段（ねだん）。 ② あう。あたる。出あう。当面する。 ③ 持つ。手に持つ。	5	［小］ 値段 ・ 価値 ・ 数値 ・ 値下げ ・ 値上げ ［中］ 値 ・ 偏差値 ・ 値する ［外］ 値う	［小］ 値[ね]段[だん] ・ 価[か]値[ち] ・ 数[すう]値[ち] ・ 値[ね]下[さ]げ ・ 値[ね]上[あ]げ ［中］ 値[あたい] ・ 偏[へん]差[さ]値[ち] ・ 値[あたい]する ［外］ 値[あ]う	https://kanji.jitenon.jp/kanjib/944.html		10_strokes level_5 on_yomi_チ on_yomi_チョク radical_亻
900	染		［中］セン ［外］ゼン	［小］そ（まる）、そ（める） ［高］し（み）、し（みる）	9	木	① そめる。そまる。布などに色をしみこませる。 ② そめる。そまる。感化される。影響を受けて性質が変わる。また、病気がうつる。 【日本】 しみる。しみじみと感じる。深く感じ入る。	5	［小］ 染まる ・ 染める ・ 型染め ［中］ 汚染 ・ 感染 ［高］ 染み ・ 染みる ［外］ 浸染 ・ 馴染む	［小］ 染[そ]まる ・ 染[そ]める ・ 型[かた]染[ぞ]め ［中］ 汚[お]染[せん] ・ 感[かん]染[せん] ［高］ 染[し]み ・ 染[し]みる ［外］ 浸[しん]染[ぜん] ・ 馴[な]染[じ]む	https://kanji.jitenon.jp/kanjib/924.html		9_strokes level_5 on_yomi_セン on_yomi_ゼン radical_木
901	諸	諸	［小］ショ	［外］もろ、もろもろ	15	言	① もろもろ。多くの。いろいろの。 ② これ。代名詞。 ③ や。か。詠嘆をあらわす助字。	5	［小］ 諸悪 ・ 諸君 ・ 諸国 ［中］ 諸般 ［外］ 諸 ・ 諸々 ・ 諸刃の剣	［小］ 諸[しょ]悪[あく] ・ 諸[しょ]君[くん] ・ 諸[しょ]国[こく] ［中］ 諸[しょ]般[はん] ［外］ 諸[もろもろ] ・ 諸[もろ]々[もろ] ・ 諸[もろ]刃[は]の剣[つるぎ]	https://kanji.jitenon.jp/kanjib/907.html		15_strokes level_5 on_yomi_ショ radical_言
902	視	視	［小］シ	［外］み（る）	11	見	① みる。注意してしっかりとみる。 ② みる。世話をする。 ③ みる。つかさどる。仕事を担当する。 ④ なぞらえる。みくらべる。比較する。	5	［小］ 重視 ・ 視察 ・ 視野 ・ 視点 ・ 警視庁 ［中］ 監視 ［外］ 視る ・ その子を知らざればその友を視よ ・ 心ここに在らざれば視れども見えず	［小］ 重[じゅう]視[し] ・ 視[し]察[さつ] ・ 視[し]野[や] ・ 視[し]点[てん] ・ 警[けい]視[し]庁[ちょう] ［中］ 監[かん]視[し] ［外］ 視[み]る ・ その子[こ]を知[し]らざればその友[とも]を視[み]よ ・ 心[こころ]ここに在[あ]らざれば視[み]れども見[み]えず	https://kanji.jitenon.jp/kanjib/885.html		11_strokes level_5 on_yomi_シ radical_見
903	后		［小］コウ ［外］ゴ	［外］きさき、きみ、のち	6	口	① きさき。天子の正妻。 ② きみ。天子。君主。諸侯。 ③ のち。うしろ。＝後	5	［小］ 天后 ・ 皇后 ・ 皇太后 ［外］ 后（１） ・ 后（２） ・ 午后 ・ 斃れて后已む	［小］ 天[てん]后[こう] ・ 皇[こう]后[ごう] ・ 皇[こう]太[たい]后[ごう] ［外］ 后[のち]（１） ・ 后[きさき]（２） ・ 午[ご]后[ご] ・ 斃[たお]れて后[のち]已[や]む	https://kanji.jitenon.jp/kanjib/869.html		6_strokes level_5 on_yomi_コウ on_yomi_ゴ radical_口
904	供		［小］キョウ ［高］ク	［小］そな（える）、とも	8	亻	① そなえる。そなえ。神仏などにものをささげる。 ② そなえる。そなえ。そなえすすめる。 ③ 自ら申し述べる。例：自供（じきょう） ④ 差し出す。支給する。 【日本】 ① とも。従者。 ② ども。言葉の後ろにつけて複数を表す。	5	［小］ 供える ・ 供 ・ 提供 ・ 供給 ・ 子供 ・ 供え ・ 子供心 ［高］ 供物 ・ 供祭 ・ 供養	［小］ 供[そな]える ・ 供[とも] ・ 提[てい]供[きょう] ・ 供[きょう]給[きゅう] ・ 子[こ]供[ども] ・ 供[そな]え ・ 子[こ]供[ども]心[ごころ] ［高］ 供[く]物[もつ] ・ 供[ぐ]祭[さい] ・ 供[く]養[よう]	https://kanji.jitenon.jp/kanjib/850.html		8_strokes level_5 on_yomi_キョウ on_yomi_ク radical_亻
905	延		［小］エン	［小］の（ばす）、の（びる）、の（べる） ［外］は（え）、ひ（く）	8	廴	① のびる。のばす。のべる。長くのびる。長くのばす。 ② のびる。のばす。のべる。くりのべる。長びかせる。 ③ ひく。ひきいれる。案内する。 【日本】 のべ。重複しているものもしていないものも、それぞれを一つと数えて合計したもの。	5	［小］ 延ばす ・ 延びる ・ 延べる ・ 延長 ・ 延期 ・ 延べ ・ 引き延ばす ［中］ 延滞 ［外］ 延え ・ 延く ・ 延う ・ 心延え ・ 延いて	［小］ 延[の]ばす ・ 延[の]びる ・ 延[の]べる ・ 延[えん]長[ちょう] ・ 延[えん]期[き] ・ 延[の]べ ・ 引[ひ]き延[の]ばす ［中］ 延[えん]滞[たい] ［外］ 延[は]え ・ 延[ひ]く ・ 延[は]う ・ 心[こころ]延[ば]え ・ 延[ひ]いて	https://kanji.jitenon.jp/kanjib/830.html		8_strokes level_5 on_yomi_エン radical_廴
906	律		［小］リツ ［高］リチ	［外］のっと（る）、のり	9	彳	① のり。決まり。法則。規則。 ② のっとる。決まりに従う。手本にする。 ③ 音階。また、音楽の調子。 ④ 漢詩における詩型の一つ。 ⑤ 仏教の僧侶の守るべきいましめ。	5	［小］ 法律 ・ 律法 ・ 規律 ・ 一律 ［中］ 旋律 ［高］ 律儀 ・ 律義者の子沢山 ［外］ 律る ・ 律	［小］ 法[ほう]律[りつ] ・ 律[りっ]法[ぽう] ・ 規[き]律[りつ] ・ 一[いち]律[りつ] ［中］ 旋[せん]律[りつ] ［高］ 律[りち]儀[ぎ] ・ 律[りち]義[ぎ]者[もの]の子[こ]沢[だく]山[さん] ［外］ 律[のっと]る ・ 律[のり]	https://kanji.jitenon.jp/kanjib/1000.html		9_strokes level_5 on_yomi_リチ on_yomi_リツ radical_彳
